file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
105	3	0	1.00484	0	0.533333
72	3	0	1.00483	0	0.533333
75	4	0	0	0	-1
112	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
109	1	105	17.116	1	0.133333
108	2	102	17.116	1	0.266667
90	2	96	17.116	1	0.266667
102	2	61	17.116	1	0.266667
110	2	83	17.116	1	0.266667
111	3	38	17.116	1	0.533333
113	3	0	17.116	0	0.533333
92	3	0	1.03213	0	0.533333
77	3	0	1.03212	0	0.533333
78	3	0	1.03211	0	0.533333
114	3	0	17.116	0	0.533333
115	3	0	17.116	0	0.533333
116	3	0	17.116	0	0.533333
105	3	0	1.03209	0	0.533333
72	3	0	1.03209	0	0.533333
75	4	0	0	0	-1
112	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
109	1	105	17.117	1	0.133333
108	2	102	17.117	1	0.266667
90	2	96	17.117	1	0.266667
102	2	61	17.117	1	0.266667
110	2	83	17.117	1	0.266667
111	3	38	17.117	1	0.533333
92	3	0	1.03317	0	0.533333
77	3	0	1.03316	0	0.533333
78	3	0	1.03316	0	0.533333
114	3	0	17.117	0	0.533333
115	3	0	17.117	0	0.533333
116	3	0	17.117	0	0.533333
105	3	0	1.03313	0	0.533333
72	3	0	1.03313	0	0.533333
75	4	0	0	0	-1
112	4	0	0	0	-1
113	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
118	0	87	17.9665	1	0.0666667
109	1	105	17.9665	1	0.133333
108	2	102	17.9665	1	0.266667
90	2	96	17.9665	1	0.266667
102	2	61	17.9665	1	0.266667
110	2	83	17.9665	1	0.266667
111	3	38	17.9665	1	0.533333
92	3	0	1.88258	0	0.533333
77	3	0	1.88258	0	0.533333
78	3	0	1.88257	0	0.533333
114	3	0	17.9665	0	0.533333
115	3	0	17.9665	0	0.533333
116	3	0	17.9665	0	0.533333
105	3	0	1.88255	0	0.533333
72	3	0	1.88255	0	0.533333
75	4	0	0	0	-1
112	4	0	0	0	-1
113	4	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
119	1	101	17.9862	1	0.133333
120	1	91	17.9862	1	0.133333
108	2	102	17.9862	1	0.266667
90	2	96	17.9862	1	0.266667
102	2	61	17.9862	1	0.266667
110	2	83	17.9862	1	0.266667
111	3	38	17.9862	1	0.533333
92	3	0	1.90232	0	0.533333
77	3	0	1.90231	0	0.533333
78	3	0	1.9023	0	0.533333
114	3	0	17.9862	0	0.533333
115	3	0	17.9862	0	0.533333
116	3	0	17.9862	0	0.533333
105	3	0	1.90228	0	0.533333
72	3	0	1.90228	0	0.533333
75	4	0	0	0	-1
112	4	0	0	0	-1
113	4	0	0	0	-1
